city,AQI,dominant pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
Pizhou,104,PM2.5,10,6,36,73,338,76,0,0,0,0
Tasikmalaya,121,PM2.5,5,0,46,70,826,27,0,0,0,0
Yongin,42,PM2.5,33,2,11,15,324,23,0,0,0,0
Zaozhuang,118,PM2.5,5,7,44,130,1481,38,0,0,0,0
Xinxiang,115,PM2.5,8,7,42,98,691,27,0,0,0,0
Yueqing,92,PM2.5,17,1,36,67,127,29,11,18,0,0
Luohe,106,PM2.5,18,3,37,106,670,18,0,0,0,0
Saharanpur,407,PM10,5,3,201,556,2630,40,12,37,33,0
Cuernavaca,66,PM2.5,54,2,16,22,450,23,0,0,0,0
Yerevan,148,PM2.5,18,4,57,141,722,16,0,0,0,0
Goyang,44,PM2.5,32,2,8,16,472,17,0,0,0,0
Tbilisi,54,PM2.5,19,1,15,24,265,9,0,0,0,0
Chihuahua,28,PM2.5,33,1,7,11,212,5,0,0,0,0
Panjin,52,PM2.5,9,1,14,32,128,17,1,6,0,0
Perm,49,PM2.5,35,1,11,26,117,32,0,0,0,0
Jalandhar,164,PM2.5,28,5,85,233,2767,81,55,98,2,0
Voronezh,65,PM2.5,19,4,19,34,189,31,0,0,0,0
Cartagena,55,PM2.5,28,6,15,26,117,24,0,0,0,0
Wenling,88,PM2.5,4,3,31,103,624,27,0,0,0,0
Lille,88,PM2.5,1,0,37,62,229,34,43,7,2,0
Fuyang,91,PM2.5,20,3,31,90,438,19,0,0,0,0
Bishkek,91,PM2.5,20,3,31,90,438,19,0,0,0,0
Diyarbakir,101,PM2.5,8,3,30,67,289,28,0,0,0,0
Bazhong,119,PM2.5,3,1,42,86,524,15,0,0,0,0
Siliguri,169,PM2.5,5,3,100,237,1348,35,39,87,24,0
Oslo,72,PM2.5,0,0,24,58,238,38,49,62,0,0
Shangrao,25,PM2.5,25,1,5,10,132,1,0,0,0,0
Changwon,28,O3,31,3,5,7,317,8,0,2,0,0
Jingzhou Hubei,28,O3,31,3,5,7,317,8,0,2,0,0
Ma'anshan,15,O3,15,0,3,5,58,0,0,0,0,0
Zhaoqing,71,PM2.5,13,4,22,47,533,29,0,0,0,0
Antwerp,74,PM2.5,0,1,24,41,317,24,85,0,1,0
Xiongan,36,PM2.5,21,0,9,46,142,20,11,21,0,0
Bien Hoa,36,PM2.5,21,0,9,46,142,20,11,21,0,0
Johor Bahru,144,PM2.5,14,6,58,81,437,33,0,0,0,0
Solapur,144,PM2.5,14,6,58,81,437,33,0,0,0,0
Samarinda,97,PM2.5,15,1,33,33,304,9,0,0,0,0
Toulouse,82,PM2.5,13,0,27,42,167,24,33,21,0,0
Mersin,154,PM2.5,10,3,65,146,926,68,0,0,0,0
Teresina,55,PM2.5,32,0,14,25,109,23,0,0,0,0
Fuzhou Jiangxi,116,PM2.5,14,1,44,55,421,32,0,0,0,0
Aracaju,59,PM2.5,25,1,17,44,91,23,0,0,0,0
Leshan,82,PM2.5,15,3,29,47,518,16,0,0,0,0
Yueyang,106,PM2.5,3,4,38,96,860,36,0,0,0,0
Dezhou,124,PM2.5,6,6,47,110,720,34,0,0,0,0
Marrakech,33,O3,38,0,4,10,94,1,0,0,0,0
Tampico,38,PM2.5,30,3,10,16,150,2,0,0,0,0
Huzhou,76,PM2.5,3,2,25,69,549,33,0,0,0,0
Rotterdam,47,PM2.5,19,0,11,20,328,31,6,0,1,0
San Jose,65,PM2.5,14,0,19,32,737,30,30,48,0,90
Denpasar,70,PM2.5,46,0,18,25,292,4,0,0,0,0
Odesa,59,PM2.5,22,2,15,24,149,32,0,0,0,0
Chenzhou,55,PM2.5,3,1,16,61,873,47,65,96,0,110
Xuchang,114,PM2.5,11,6,40,98,660,27,0,0,0,0
Volgograd,29,PM2.5,10,1,8,12,152,20,0,0,0,0
Saltillo,33,PM2.5,38,1,9,13,216,4,0,0,0,0
San Miguel de Tucuman,61,PM2.5,24,4,18,27,161,33,0,0,0,0
Asmara,61,PM2.5,0,0,0,0,0,0,0,0,0,0
Padang,78,PM2.5,8,1,26,64,506,21,0,0,0,0
Cebu City,52,PM2.5,24,1,5,8,84,1,0,0,0,0
Acapulco de Juarez,44,PM2.5,70,5,11,17,196,8,0,0,0,0
Valparaiso,71,PM2.5,17,3,22,39,594,21,0,0,0,0
Kayseri,138,PM2.5,5,4,50,130,1355,111,0,0,0,0
Warangal,113,PM2.5,14,3,46,60,599,22,15,36,2,0
Changshu,80,PM2.5,4,5,27,77,1198,36,0,0,0,0
Bordeaux,28,PM2.5,14,0,6,14,168,10,42,26,0,0
Qujing,70,PM2.5,16,3,17,28,612,10,0,0,0,0
Nonthaburi,123,PM2.5,4,2,44,72,501,54,0,0,0,0
Yichun Jiangxi,67,PM2.5,5,2,13,32,184,13,2,15,0,0
Krasnodar,78,PM2.5,19,1,24,35,178,28,0,0,0,0
Cancun,42,PM2.5,45,0,10,18,113,0,0,0,0,0
Xintai,36,PM2.5,20,0,7,36,173,25,16,29,0,0
Jixi Heilongjiang,38,PM2.5,29,1,8,20,148,8,0,0,0,0
Morelia,57,PM2.5,22,18,16,30,1169,14,0,0,0,0
Pingxiang Jiangxi,98,PM2.5,11,2,31,92,241,40,1,14,0,0
Dnipro,66,PM2.5,18,1,20,30,181,30,0,0,0,0
Khulna,184,PM2.5,25,10,130,216,1164,26,12,57,30,0
Jerusalem,64,PM2.5,24,1,17,33,466,28,12,41,2,0
Cucuta,51,PM2.5,47,1,14,21,185,10,0,0,0,0
Nice,63,PM2.5,23,0,16,34,174,28,5,15,0,0
Dehradun,167,PM2.5,31,5,88,192,1143,35,12,32,40,0
Seongnam,167,PM2.5,31,5,88,192,1143,35,12,32,40,0
Fort Worth,61,PM2.5,7,0,18,41,497,39,53,81,0,0
Agadir,38,PM2.5,33,1,9,26,97,2,0,0,0,0
Mudanjiang,73,PM2.5,14,1,21,67,691,24,0,0,0,0
Guiping,61,PM2.5,32,4,19,49,480,10,0,0,0,0
Jiujiang,80,PM2.5,2,3,22,62,872,35,0,0,0,0
Southampton,31,PM2.5,28,0,6,18,175,10,7,22,0,0
Laiwu,124,PM2.5,5,5,47,105,586,27,0,0,0,0
Arequipa,36,O3,52,1,6,10,104,1,0,0,0,0
Ciudad Guayana,16,O3,22,0,3,4,104,1,0,0,0,0
Zamboanga City,54,PM2.5,24,0,14,28,90,8,0,0,0,0
Veracruz,33,PM2.5,32,1,8,14,145,2,0,0,0,0
Jacksonville,62,PM2.5,25,1,17,57,400,29,0,0,0,0
Zhucheng,83,PM2.5,21,1,26,71,117,25,1,7,0,0
Pathum Thani,73,PM2.5,2,1,21,54,482,28,0,0,0,0
Rajshahi,174,PM2.5,22,13,108,171,696,29,16,45,0,0
Chengde,80,PM2.5,23,1,16,34,148,8,7,12,0,0
Guigang,119,PM2.5,7,3,43,79,248,13,1,13,0,0
Reynosa,30,PM2.5,17,1,5,33,182,16,0,0,0,0
Bengbu,92,PM2.5,23,4,32,73,349,16,0,0,0,0
Columbus,48,PM2.5,16,1,12,35,201,27,0,0,0,0
Villahermosa,55,PM2.5,35,3,12,22,107,8,0,0,0,0
Yangjiang,54,PM2.5,29,2,12,32,222,8,2,10,0,0
Charlotte,38,PM2.5,26,0,9,26,177,18,2,8,0,0
Ulsan,38,O3,38,2,6,8,352,11,0,2,0,0
Oran,21,O3,24,0,3,7,168,6,8,17,0,0
West Rand,61,PM2.5,10,0,16,25,174,20,7,12,0,0
Campo Grande,32,O3,44,0,4,5,120,0,0,0,0,0
Liverpool,59,PM2.5,26,2,18,23,208,25,3,12,0,0
Antipolo,30,PM2.5,20,0,4,6,126,5,0,0,0,0
Zhangzhou,90,PM2.5,6,1,32,57,543,25,1,8,0,0
Bergamo,60,PM2.5,12,1,17,23,741,27,0,5,2,0
Donetsk,60,PM2.5,12,1,17,23,741,27,0,5,2,0
Tianmen,20,PM2.5,25,0,6,6,175,7,2,9,1,0
Londrina,47,PM2.5,49,0,11,14,72,19,0,0,0,0
Leiyang,26,PM2.5,25,0,7,15,247,7,5,14,0,0
Malang,110,PM2.5,30,0,33,53,638,26,0,0,0,0
La Plata,60,PM2.5,26,0,18,30,69,22,0,0,0,0
Concepcion,57,PM2.5,16,7,15,47,690,8,0,0,0,0
Hengshui,111,PM2.5,10,7,45,80,509,27,0,0,0,0
Linfen,120,PM2.5,3,7,42,126,1468,37,0,0,0,0
Xinyu,77,PM2.5,21,1,21,59,287,36,3,9,0,0
Sylhet,116,PM2.5,11,7,39,55,206,4,1,6,0,0
Dandong,95,PM2.5,6,6,35,50,1190,22,0,0,0,0
Indianapolis,64,PM2.5,4,1,20,64,766,49,3,0,0,0
Deyang,97,PM2.5,14,2,35,78,435,28,0,0,0,0
Hermosillo,53,PM2.5,41,3,12,19,153,3,0,0,0,0
San Francisco,54,PM2.5,13,1,11,35,336,24,5,17,0,0
Trujillo,34,PM2.5,36,1,8,14,89,0,0,0,0,0
Guntur,36,PM2.5,1,4,7,19,532,8,4,12,1,0
Jiangyin,109,PM2.5,2,5,41,90,846,32,0,0,0,0
Bhiwandi,109,PM2.5,2,5,41,90,846,32,0,0,0,0
Liaoyang,71,PM2.5,16,7,21,50,591,16,0,0,0,0
Bahawalpur,132,PM2.5,36,2,46,73,259,2,0,0,0,0
Changzhi,88,PM2.5,16,3,32,58,611,16,0,0,0,0
Tyumen,53,PM2.5,25,1,15,26,124,35,0,0,0,0
Soshanguve,43,O3,47,1,4,20,1045,10,8,18,0,0
Tuxtla Gutierrez,38,PM2.5,38,0,11,21,110,10,0,0,0,0
Baishan,119,PM2.5,14,1,45,78,108,27,1,7,0,0
Liling,103,PM2.5,7,4,36,78,886,23,0,0,0,0
Tainan,98,PM2.5,8,4,35,65,294,39,1,18,0,0
Puducherry,60,PM10,12,3,17,76,643,32,3,9,0,0
Culiacan,29,PM2.5,36,1,6,10,155,2,0,0,0,0
Changde,88,PM2.5,23,6,32,70,375,21,0,0,0,0
Fuxin,83,PM10,3,6,14,125,1129,27,0,0,0,0
Palermo,44,PM2.5,39,1,11,44,367,33,0,0,1,0
Shangqiu,90,PM2.5,22,7,34,94,445,16,0,0,0,0
Xingtai,81,PM2.5,9,3,22,56,331,18,2,21,0,0
Hufuf-Mubarraz,111,PM2.5,33,21,37,69,159,18,0,0,0,0
Firozabad,176,PM10,0,4,117,343,1838,54,55,149,4,0
Huangshi,78,PM2.5,12,5,29,58,1413,16,0,0,0,0
Saratov,62,PM2.5,27,1,21,34,130,28,0,0,0,0
Banghazi,62,PM2.5,27,1,21,34,130,28,0,0,0,0
Valencia,59,PM2.5,31,1,15,20,205,18,3,8,0,0
Luzhou,91,PM2.5,3,3,31,47,777,33,0,0,0,0
Quebec City,34,PM2.5,24,1,8,28,141,11,0,0,0,0
Yibin,34,PM2.5,24,1,8,28,141,11,0,0,0,0
Bucheon,39,PM2.5,31,2,9,19,354,13,0,0,0,0
Ipoh,80,PM2.5,7,0,9,15,500,13,0,0,0,0
Winnipeg,52,PM2.5,19,1,15,33,139,11,0,0,0,0
Bogra,178,PM2.5,34,4,101,117,546,10,0,0,0,0
Xinyang,89,PM2.5,37,3,33,78,262,12,0,0,0,0
Xinghua,25,PM2.5,17,1,6,10,611,5,3,8,1,0
Newcastle upon Tyne,43,NO2,25,0,9,40,153,46,7,21,0,0
Yangquan,235,PM2.5,3,9,180,202,1045,22,2,34,0,0
Thessaloniki,84,PM2.5,14,2,27,70,209,19,0,0,4,0
Yongzhou,89,PM2.5,14,15,33,58,454,40,0,0,0,0
Bologna,69,PM2.5,23,1,23,42,337,28,4,8,2,0
Xiaogan,94,PM2.5,19,2,31,73,341,27,1,20,0,0
Heze,106,PM2.5,16,11,38,126,524,22,0,0,0,0
Barcelona-Puerto La Cruz,106,PM2.5,16,11,38,126,524,22,0,0,0,0
Kuerle,69,PM2.5,8,3,22,44,303,26,0,0,0,0
Niigata,37,O3,40,0,3,6,200,2,0,2,0,1
Eskisehir,137,PM2.5,10,10,55,108,1332,125,0,0,0,0
Cherthala,109,PM2.5,5,0,44,69,1003,24,44,47,0,0
Quzhou,77,PM2.5,1,4,27,109,602,22,0,0,0,0
Zhuji,34,PM2.5,20,0,7,19,172,25,16,28,0,0
Sorocaba,80,PM2.5,77,1,24,42,179,31,0,0,1,0
Haicheng,69,PM2.5,15,6,20,44,1103,17,0,0,0,0
Nottingham,63,PM2.5,15,2,21,42,313,40,16,35,0,0
Tianshui,84,PM10,3,5,15,117,884,35,0,0,0,0
Huludao,66,PM2.5,30,1,20,52,531,14,1,14,1,0
Xalapa,23,PM2.5,28,0,7,10,180,3,0,0,0,0
Bikaner,139,PM2.5,11,5,56,81,340,30,0,0,0,0
Frankfurt,70,PM2.5,2,0,21,55,334,35,67,23,1,0
Huaihua,39,O3,48,1,8,13,148,0,0,0,0,0
Nakhon Ratchasima,60,PM2.5,28,1,15,25,490,10,0,0,0,0
Vereeniging,39,PM2.5,43,1,8,20,87,29,3,9,0,0
Liaocheng,110,PM2.5,12,11,39,106,533,28,0,0,0,0
Seattle,34,NO2,35,0,9,35,209,36,2,11,0,0
Jiaozuo,77,PM2.5,16,1,24,46,233,7,1,10,0,0
Bozhou,112,PM2.5,12,1,41,80,64,11,0,0,0,0
Nellore,91,PM2.5,13,3,27,63,625,28,6,13,1,0
Hamilton,43,PM2.5,23,0,11,38,305,18,3,11,0,0
Gebze,104,PM2.5,13,5,36,102,543,61,0,0,0,0
Taixing,106,PM2.5,3,7,40,104,723,32,0,0,0,0
Cagayan de Oro City,79,PM2.5,7,0,14,20,238,5,0,0,0,0
Krakow,67,PM2.5,7,3,18,35,529,32,0,63,1,0
Kunshan,94,PM2.5,2,3,35,89,878,38,0,0,0,0
Shaoguan,76,PM2.5,34,3,26,51,360,8,0,0,0,0
Gorakhpur,158,PM2.5,2,5,80,170,923,11,2,72,0,0
Dasmarinas,63,PM2.5,18,0,16,24,136,20,0,0,0,0
Amravati,158,PM2.5,21,7,75,129,922,28,7,31,0,0
Jincheng,87,PM2.5,45,4,28,63,345,7,1,8,0,0
Langfang,113,PM2.5,1,7,43,121,773,39,0,0,0,0
Ansan,42,O3,38,3,9,14,317,18,0,0,0,0
Ar-Rayyan,72,PM2.5,36,3,22,75,137,5,0,0,0,0
Sulaimaniya,107,PM2.5,38,5,40,169,122,17,0,0,0,0
Cuttack,146,PM2.5,25,4,52,74,462,17,0,0,0,0
Bur Sa'id,16,O3,27,0,4,5,170,9,4,14,0,0
Denver,51,PM2.5,30,0,13,31,702,37,0,6,0,0
Meishan,51,PM2.5,30,0,13,31,702,37,0,6,0,0
Zhumadian,102,PM2.5,5,4,37,81,569,27,0,0,0,0
Zigong,78,PM2.5,30,2,23,48,305,7,0,0,0,0
Gaomi,111,PM2.5,3,5,40,108,805,33,0,0,0,0
Anqing,90,PM2.5,8,4,30,62,297,32,1,18,0,0
Qingyuan,95,PM2.5,7,2,29,79,387,39,1,24,0,0
Banjarmasin,68,PM2.5,5,1,19,27,396,8,0,0,0,0
Hanchuan,68,PM2.5,1,1,12,64,965,50,81,112,0,110
Danyang,51,PM2.5,1,1,12,64,965,50,81,112,0,110
Muzaffarnagar,351,PM10,13,7,261,476,2226,52,4,30,6,0
Kottayam,108,PM2.5,6,1,42,70,963,22,37,45,0,0
Belgaum,72,PM2.5,1,1,20,39,507,22,53,6,1,0
Zarqa,59,PM10,27,3,15,86,338,29,18,43,1,0
Sheffield,52,PM2.5,29,1,14,27,297,38,38,66,0,0
Zanzibar,52,PM2.5,29,1,14,27,297,38,38,66,0,0
Gaza,68,PM2.5,34,0,26,35,474,9,0,10,1,0
Zaragoza,49,PM2.5,4,2,12,27,358,21,18,39,0,0
Linhai,83,PM2.5,6,3,28,89,553,22,0,0,0,0
Zaporizhzhya,151,PM2.5,10,14,58,84,415,31,0,0,0,0
Malegaon,144,PM2.5,23,4,53,86,276,17,0,0,1,0
Sao Jose dos Campos,84,PM2.5,77,1,25,63,200,40,0,0,1,0
Shaoyang,116,PM2.5,6,10,43,96,680,23,0,0,0,0
Kayamkulam,115,PM2.5,6,1,41,85,871,33,13,55,1,0
Jiamusi,24,O3,26,2,3,15,265,5,0,0,0,0
Mangalore,156,PM2.5,2,12,64,77,1260,48,6,56,0,0
Okayama,49,PM2.5,25,2,10,28,308,29,0,8,0,73
Ribeirao Preto,59,PM2.5,64,1,15,37,94,14,0,0,0,0
Xianyang Shaanxi,59,PM2.5,64,1,15,37,94,14,0,0,0,0
Bunia,15,PM2.5,11,0,3,5,102,1,0,0,0,0
Lviv,71,PM2.5,22,2,22,31,164,38,0,1,0,0
Anqiu,119,PM2.5,3,5,46,104,814,35,0,0,0,0
Tongliao,119,PM2.5,3,5,46,104,814,35,0,0,0,0
Cheongju,52,PM2.5,27,2,12,20,283,11,0,0,0,0
Sialkot,174,PM2.5,38,4,104,150,907,10,0,0,0,0
Maturin,18,O3,18,0,2,4,79,0,0,0,0,0
Buffalo City,76,PM2.5,22,5,28,40,1781,34,0,1,0,0
Yanji,40,PM2.5,32,3,10,22,364,4,0,0,0,0
Tongling,74,PM2.5,11,2,23,45,249,18,1,16,0,0
Wuzhou,77,PM2.5,34,3,26,53,611,4,0,0,0,0
Oaxaca de Juarez,45,PM2.5,35,0,12,13,107,9,0,0,0,0
Washington,48,PM2.5,23,1,13,41,222,22,3,8,0,0
Sargodha,168,PM2.5,6,3,92,133,1047,29,0,0,0,0
Bhavnagar,167,PM2.5,28,6,73,135,644,26,11,44,4,0
Gold Coast,36,PM2.5,12,1,9,28,61,18,0,0,0,0
Yan'an,116,PM2.5,2,3,44,88,1689,33,0,0,0,0
Florence,27,PM2.5,24,1,7,19,327,10,3,11,0,0
Jammu,35,PM2.5,25,0,8,18,173,18,14,30,0,0
Yulin Shaanxi,35,PM2.5,25,0,8,18,173,18,14,30,0,0
Nanded Waghala,154,PM2.5,17,7,76,136,664,10,13,28,3,0
Dazhou,67,PM2.5,2,0,23,41,512,30,6,28,0,0
Tirupati,77,PM2.5,6,2,20,35,748,12,8,17,1,0
Bacoor,21,PM2.5,19,0,5,7,142,6,0,0,0,0
Dengzhou,113,PM2.5,24,4,42,99,568,17,0,0,0,0
The Hague,52,PM2.5,29,0,10,44,299,33,10,0,1,0
Longyan,152,PM2.5,9,5,60,82,963,50,0,0,0,0
Yuncheng,124,PM2.5,3,4,43,129,979,37,0,0,0,0
Seville,89,PM2.5,29,2,31,31,350,27,7,17,0,0
Dongtai,95,PM2.5,5,5,34,74,745,31,0,0,0,0
Tolyatti,63,PM2.5,22,2,17,18,135,28,0,0,0,0
Salta,63,PM2.5,22,2,17,18,135,28,0,0,0,0
Merca,88,PM2.5,2,50,32,99,154,70,0,0,0,0
Bali,70,PM2.5,46,0,18,25,292,4,0,0,0,0
Yuyao,22,NO2,23,0,2,3,127,24,0,0,0,0
Boston,37,PM2.5,26,0,9,32,248,23,13,23,0,0
Uberlandia,54,PM2.5,49,0,14,14,105,4,0,0,0,0
Taif,128,PM2.5,16,34,53,100,148,41,0,0,0,0
Yuxi,15,O3,15,2,2,5,728,8,0,0,0,0
Vientiane,15,O3,15,2,2,5,728,8,0,0,0,0
Bristol,22,O3,27,1,1,6,262,7,14,21,0,0
Celaya,58,PM2.5,12,10,15,28,1049,21,0,0,0,0
Cheonan,86,PM2.5,9,2,31,40,877,22,3,8,1,0
Jundiai,87,PM2.5,77,2,32,56,166,28,0,0,1,0
Gulbarga,55,PM2.5,9,6,19,81,587,35,23,49,0,0
Padova,40,PM2.5,22,0,11,13,261,11,0,14,1,0
Durgapur,175,PM10,20,63,93,316,1263,14,16,45,10,0
Kurnool,125,PM2.5,8,3,42,94,892,19,7,31,0,0
El Paso,44,PM10,11,0,9,54,200,28,7,24,0,0
Nantes,73,PM2.5,23,0,21,25,150,18,4,4,0,0
Buraydah,95,PM2.5,36,3,33,91,137,33,0,0,0,0
Zagreb,80,PM2.5,5,6,25,35,375,54,0,0,1,0
Zhangjiagang,58,PM2.5,23,2,14,20,274,41,12,34,0,0
Pontianak,53,PM2.5,10,1,13,19,231,4,0,0,0,0
Liege,90,PM2.5,2,0,31,96,486,28,91,4,0,0
Taicang,84,PM2.5,21,1,29,52,302,25,3,9,0,0
Nashville,64,PM2.5,20,2,19,43,158,24,0,0,0,0
Genoa,64,PM2.5,24,1,16,27,353,25,3,14,1,0
Ezhou,32,PM2.5,22,1,8,37,278,15,4,10,0,0
Santiago,79,PM2.5,32,2,27,127,516,45,0,0,0,0
Mar Del Plata,59,PM2.5,24,0,16,23,71,6,0,0,0,0
Zhoukou,99,PM2.5,19,3,35,96,468,20,0,0,0,0
Lodz,87,PM2.5,3,1,32,62,400,31,0,25,1,0
Goma,184,PM2.5,3,8,124,193,938,16,2,32,0,0
Oklahoma City,53,PM2.5,17,0,13,62,877,42,47,76,0,0
Las Vegas,62,PM10,3,2,18,88,909,47,85,0,0,0
Tabuk,152,PM2.5,34,2,66,93,123,26,0,0,0,0
Ankang,152,PM2.5,34,2,66,93,123,26,0,0,0,0
General Santos City,53,PM2.5,19,0,13,20,188,3,0,0,0,0
Renqiu,97,PM2.5,7,2,33,73,272,33,2,20,0,0
Detroit,48,PM2.5,10,1,12,45,694,38,38,61,0,0
Manama,151,PM2.5,36,17,57,106,147,23,0,0,0,0
Loudi,45,PM2.5,23,0,10,31,179,25,16,28,0,0
Jeonju,56,PM2.5,14,2,14,22,421,16,0,0,0,0
Bijie,86,PM2.5,3,3,30,44,778,15,0,0,0,0
Portland,34,PM2.5,23,1,9,31,52,17,4,11,0,0
Macao,65,PM2.5,17,3,20,49,607,24,0,0,0,0
Samsun,134,PM2.5,9,16,59,112,2306,69,0,0,0,0
Denizli,134,PM2.5,9,16,59,112,2306,69,0,0,0,0
Zhoushan,52,PM2.5,20,2,12,35,156,15,0,0,0,0
Busto Arsizio,31,PM2.5,19,1,7,15,194,6,0,9,1,0
Tongxiang,35,PM2.5,21,1,8,18,221,6,1,11,0,0
Longhai,98,PM2.5,4,4,36,73,622,23,0,0,0,0
Puyang,48,PM2.5,52,1,12,19,141,2,0,0,0,0
Hezhou,53,PM2.5,17,0,13,62,877,42,47,76,0,0
Jhansi,179,PM2.5,7,14,124,178,2437,35,73,90,0,0
Neijiang,113,PM2.5,4,2,39,65,612,30,0,0,0,0
Izhevsk,31,O3,35,1,5,8,128,11,0,0,0,0
Memphis,56,PM2.5,11,1,16,36,153,19,0,0,0,0
Jamnagar,140,PM2.5,15,23,57,84,433,42,0,0,0,0
Doha,154,PM2.5,21,12,62,105,178,51,0,0,0,0
Pachuca de Soto,46,PM2.5,33,0,13,23,128,26,0,0,0,0
Haimen,63,PM2.5,19,5,18,40,617,12,0,0,0,0
Chiclayo,27,PM2.5,33,1,7,12,76,0,0,0,0,0
Wuhai,86,PM2.5,26,2,30,81,350,18,0,0,0,0
Hegang,44,PM2.5,33,3,11,16,213,3,0,0,0,0
Sanya,29,PM2.5,32,1,7,9,171,11,1,2,0,0
Be'er Sheva,54,PM2.5,36,1,16,41,450,12,1,14,0,0
Durango,26,PM2.5,41,1,5,10,183,3,0,0,0,0
Bokaro Steel City,161,PM2.5,8,5,79,79,27,1,0,97,0,0
Wroclaw,76,PM2.5,10,3,25,29,285,28,1,21,0,0
Miluo,68,PM2.5,16,1,21,35,630,38,0,10,1,0
Venezia,41,PM2.5,23,0,10,28,143,24,0,10,0,0
Jambi,45,PM2.5,12,1,11,16,159,7,0,0,0,0
Safaqis,45,PM2.5,12,1,11,16,159,7,0,0,0,0
Duesseldorf,94,PM2.5,2,1,35,61,437,55,38,8,0,0
Belfast,64,PM2.5,20,1,19,35,541,30,7,18,0,0
Stuttgart,63,PM2.5,16,1,17,36,263,31,53,12,0,0
Verona,51,PM2.5,25,0,12,32,189,19,8,16,0,0
Raurkela,151,PM2.5,4,15,59,100,869,23,11,32,0,0
Jubayl,134,PM2.5,46,14,47,109,149,37,0,0,0,0
Riga,61,PM2.5,23,1,20,49,154,22,0,0,0,0
Kolhapur,118,PM2.5,12,1,47,92,664,38,16,23,1,0
Bacolod,53,PM2.5,16,0,13,33,104,10,0,0,0,0
Seregno,31,PM2.5,17,2,7,15,441,7,0,6,1,0
Ulyanovsk,59,PM2.5,33,1,16,26,126,19,0,0,0,0
Al-Ain,149,PM2.5,11,5,58,129,239,46,0,0,0,0
Bari,66,PM2.5,12,1,21,21,419,10,0,3,1,0
Yulin Guangxi,80,PM2.5,12,2,28,54,191,12,1,10,0,0
Ajmer,142,PM10,5,6,48,268,1511,52,40,123,19,0
Kuching,79,PM2.5,16,1,12,18,230,4,0,0,0,0
Geneva,66,PM2.5,10,0,21,14,168,9,2,2,0,0
Enshi,35,PM2.5,20,0,8,27,148,32,13,24,0,0
Anshun,42,PM2.5,21,0,10,32,161,23,9,19,0,0
Colombo,48,PM2.5,45,1,11,27,100,22,0,0,0,0
Sihui,43,PM2.5,47,0,12,18,225,1,0,0,0,0
Hanzhong,122,PM2.5,3,3,43,136,1294,24,0,0,0,0
Ujjain,135,PM2.5,25,3,60,249,1326,58,6,38,1,0
Gothenburg,84,PM2.5,8,0,32,41,156,38,0,0,0,0
Jinzhong,76,PM2.5,8,3,21,40,669,29,0,0,0,0
Patiala,171,PM2.5,6,2,115,304,1576,33,37216,36,3934,0
Bilaspur,183,PM10,16,6,114,402,795,18,52,100,11,0
Louisville,62,PM2.5,10,1,16,58,599,40,0,0,0,0
San Jose del Monte,52,PM2.5,23,0,11,21,145,25,0,0,0,0
Kryvyi Rih,123,PM2.5,18,6,47,58,251,20,0,0,0,0
Yaroslavl,56,PM2.5,26,2,15,19,171,22,0,0,0,0
Brighton,56,PM2.5,26,2,15,19,171,22,0,0,0,0
Feira De Santana,28,O3,39,1,7,11,108,1,0,0,0,0
Comilla,190,PM2.5,1,8,131,204,1017,16,7,42,0,0
Tlaxcala,26,O3,37,1,4,6,142,1,0,0,0,0
Siping,52,PM2.5,24,2,8,50,175,6,0,0,0,0
Sanhe,56,PM2.5,22,0,13,31,128,27,8,15,0,0
Mathura,193,PM2.5,3,4,153,265,2202,34,50,134,0,0
Xinmi,113,PM2.5,4,9,41,77,873,28,0,0,0,0
Skopje,70,PM2.5,17,5,25,25,358,7,0,0,0,0
Makhachkala,47,PM2.5,22,0,11,21,133,17,0,0,0,0
Jingjiang,112,PM2.5,3,7,42,96,788,38,0,0,0,0
Shishi,80,PM2.5,31,3,23,50,423,10,1,8,0,0
Fuqing,53,PM2.5,15,3,12,27,189,7,1,10,0,0
Sanliurfa,114,PM2.5,18,11,44,158,1794,49,0,0,0,0
Leipzig,64,PM2.5,5,0,24,39,251,34,45,14,1,0
Agartala,189,PM2.5,1,8,133,220,1030,24,7,43,0,0
Xiantao,77,PM2.5,15,2,26,75,470,22,0,0,0,0
Yichun Heilongjiang,78,PM2.5,7,2,27,87,507,13,0,0,0,0
Imphal,78,PM2.5,7,2,27,87,507,13,0,0,0,0
Daye,30,PM2.5,19,0,7,13,195,13,0,0,0,0
Cenxi,77,PM2.5,4,2,23,42,352,8,0,0,0,0
Kingston,26,PM10,27,0,5,32,122,11,0,0,0,0
Sangli,116,PM2.5,8,2,46,86,598,41,6,15,1,0
Cuiaba,54,PM2.5,20,0,14,16,154,13,0,0,0,0
Samarkand,54,PM2.5,20,0,14,16,154,13,0,0,0,0
Malaga,56,PM2.5,36,1,15,33,419,24,3,10,0,0
Ibague,64,PM2.5,35,1,20,20,159,1,0,0,0,0
Dortmund,89,PM2.5,3,1,35,45,666,37,58,10,0,0
Kagoshima,30,O3,28,1,3,6,200,8,2,10,0,60
Cabimas,30,O3,28,1,3,6,200,8,2,10,0,60
Qitaihe,27,PM2.5,9,0,7,8,140,10,0,0,0,0
Milwaukee,56,PM2.5,20,1,14,56,237,27,2,0,0,0
