city,AQI,dominant pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
Las Vegas,64,PM10,2,2,16,89,881,45,76,0,0,0
Vadodara,116,PM2.5,14,12,42,137,1956,24,0,0,0,0
Tabuk,124,PM2.5,24,3,50,88,134,21,0,0,0,0
Kannur,103,PM2.5,7,1,39,87,917,26,7,22,0,0
Ankang,86,PM2.5,8,8,32,57,623,10,0,0,0,0
Liuzhou,25,O3,21,0,5,11,228,14,4,18,0,0
General Santos City,70,PM2.5,28,0,36,36,136,4,0,0,0,0
Visakhapatnam,66,PM2.5,9,6,19,43,524,10,6,16,2,0
Renqiu,153,PM2.5,44,2,71,103,323,49,7,22,0,0
Xuzhou,116,PM2.5,36,3,41,95,218,38,5,11,0,0
Detroit,52,PM2.5,18,9,12,46,501,30,23,47,0,0
Daegu,105,PM2.5,51,3,41,74,354,19,0,3,0,0
Manama,110,PM2.5,45,11,39,90,155,12,0,0,0,0
Naples,45,PM2.5,20,1,8,17,313,14,0,0,0,0
Loudi,39,PM2.5,27,0,8,31,244,27,15,34,0,0
Amman,56,PM2.5,33,2,15,28,235,14,3,21,1,0
Jeonju,46,PM2.5,40,2,10,26,427,9,0,0,0,0
Tijuana,67,PM2.5,30,0,20,25,412,26,0,6,0,0
Portland,51,PM2.5,8,1,13,39,360,34,7,29,0,0
Qinzhou,65,PM2.5,29,5,19,52,841,8,0,0,0,0
Macao,66,PM2.5,27,4,20,64,523,17,0,0,0,0
Samsun,123,PM2.5,17,10,40,49,195,40,0,0,0,0
Denizli,91,PM2.5,12,12,34,101,843,33,0,0,0,0
Zhoushan,64,PM2.5,24,1,21,38,179,18,0,0,0,0
Nashik,136,PM2.5,5,0,56,82,928,52,5,22,1,0
Busto Arsizio,42,PM2.5,1,2,8,11,919,9,0,2,2,0
Grande Vitoria,16,O3,19,1,3,4,267,5,1,6,0,0
Tongxiang,51,PM2.5,28,1,15,28,237,13,3,13,0,0
Vijayawada,57,PM2.5,7,4,23,51,666,25,3,8,2,0
Longhai,92,PM2.5,19,9,34,78,855,15,0,0,0,0
Brussels,94,PM2.5,1,1,35,57,501,14,37,0,1,0
Puyang,55,PM2.5,29,0,15,24,101,1,0,0,0,0
Mecca,135,PM2.5,8,45,58,120,185,52,0,0,0,0
Hezhou,53,PM10,39,0,11,61,589,25,12,24,0,0
Hiroshima,27,O3,29,0,6,6,312,12,10,22,0,60
Jhansi,168,PM2.5,37,11,89,127,352,18,10,25,0,0
Perth,43,PM2.5,22,2,11,43,75,29,0,0,0,0
Neijiang,98,PM2.5,19,6,28,41,355,17,0,0,0,0
Multan,170,PM2.5,17,15,87,135,513,11,0,0,0,0
Izhevsk,33,O3,34,1,6,9,140,16,0,0,0,0
Yangzhou,146,PM2.5,16,6,50,146,896,35,0,0,0,0
Memphis,33,O3,34,1,6,9,140,16,0,0,0,0
Minsk,27,PM2.5,18,1,8,11,158,8,0,0,0,0
Jamnagar,148,PM2.5,30,19,45,66,308,22,0,0,0,0
Bursa,119,PM2.5,4,3,39,54,1413,29,0,0,0,0
Baoding,59,PM2.5,1,1,17,33,814,33,26,52,0,0
Erode,75,PM2.5,7,4,30,75,505,35,2,46,0,0
Doha,157,PM2.5,37,5,64,122,149,37,0,0,0,0
Putian,26,O3,30,0,3,5,80,0,0,0,0,0
Pachuca de Soto,53,PM2.5,20,0,14,19,164,21,0,0,0,0
Taizhou Zhejiang,26,O3,30,0,3,5,80,0,0,0,0,0
Haimen,63,PM2.5,34,5,20,48,456,9,0,0,0,0
Chiclayo,30,PM2.5,23,0,7,11,69,0,0,0,0,0
Wuhai,129,PM2.5,47,2,49,139,269,4,0,0,0,0
Hegang,53,PM2.5,32,3,14,18,272,3,0,0,0,0
Sanya,30,O3,30,1,8,11,172,11,0,1,0,0
Be'er Sheva,92,PM2.5,11,1,27,44,353,10,2,13,1,0
Vienna,65,PM2.5,9,2,14,18,298,10,1,16,1,0
Durango,40,O3,33,1,4,6,174,6,0,0,0,0
Kollam,108,PM2.5,2,1,48,110,847,45,15,73,1,0
Bokaro Steel City,170,PM2.5,48,8,100,189,1098,18,12,48,7,0
Valencia,64,PM2.5,9,2,14,18,184,21,2,14,0,0
Wroclaw,86,PM2.5,10,3,26,26,293,17,1,26,0,0
Rajkot,147,PM2.5,44,6,45,88,349,15,0,0,0,0
Haikou,66,PM2.5,29,4,18,44,417,7,0,0,0,0
Baixada Santista,84,PM10,17,2,13,117,450,35,0,0,1,0
Yancheng Jiangsu,116,PM2.5,50,2,46,95,364,45,5,18,0,0
Daqing,60,PM2.5,25,4,18,30,336,7,0,0,0,0
Rabat,34,PM2.5,33,3,9,16,125,3,0,0,0,0
West Yorkshire,52,PM2.5,25,1,11,11,160,9,2,5,0,0
Semarang,121,PM2.5,56,0,32,58,531,46,0,0,0,0
Miluo,74,PM2.5,1,1,17,19,1094,30,0,5,3,0
Quito,23,PM2.5,19,0,6,9,349,16,0,0,0,0
Jambi,52,PM2.5,24,2,14,20,132,2,0,0,0,0
Safaqis,107,SO2,7,90,27,48,263,33,0,0,0,0
Hyderabad,144,PM2.5,7,2,55,160,675,39,11,25,2,0
Duesseldorf,82,PM2.5,0,1,30,73,231,24,41,11,1,0
Belfast,52,PM2.5,22,1,12,18,542,10,0,1,0,0
Ludhiana,189,PM2.5,6,3,116,253,395,40,13,48,2,0
La Paz,35,O3,35,0,5,12,119,2,0,0,0,0
Lianyungang,77,PM2.5,33,22,21,85,401,42,0,0,0,0
Stuttgart,58,PM2.5,1,1,16,39,348,27,29,13,0,0
Verona,44,PM2.5,29,0,10,26,212,18,5,15,0,0
Raurkela,132,PM2.5,33,22,47,76,725,10,11,32,0,0
Davao City,60,PM2.5,29,0,18,35,100,7,0,0,0,0
Jubayl,108,PM2.5,46,12,37,100,165,28,0,0,0,0
Leon de los Aldamas,39,O3,32,1,7,12,134,3,0,0,0,0
Riga,108,PM2.5,46,1,37,100,142,28,0,0,0,0
Zhuhai,92,PM2.5,9,0,35,60,543,30,3,23,0,418
Turin,81,PM2.5,2,2,29,33,702,29,0,3,2,0
Bucharest,64,PM2.5,3,4,20,27,215,30,2,0,1,0
Kolhapur,90,PM2.5,32,2,30,49,295,19,5,13,1,0
Adana,154,PM2.5,14,4,61,89,495,28,0,0,0,0
Bacolod,52,PM2.5,29,1,14,35,96,9,0,0,0,0
Warsaw,93,PM2.5,6,1,30,35,341,21,0,49,1,0
Seregno,40,PM2.5,2,1,8,10,778,9,0,2,2,0
Hamburg,78,PM2.5,13,1,25,28,138,23,2,20,0,0
Ulyanovsk,56,PM2.5,33,1,19,19,127,17,0,0,0,0
Datong,51,PM2.5,28,1,15,28,237,13,3,13,0,0
Al-Ain,154,PM2.5,35,4,67,86,184,23,0,0,0,0
Bari,43,PM2.5,3,1,10,17,218,4,0,0,0,0
Yulin Guangxi,85,PM2.5,39,3,33,66,231,22,5,10,0,0
Madurai,91,PM2.5,19,3,35,47,1264,26,3,23,0,0
Ajmer,123,PM2.5,3,5,55,188,707,38,14,63,12,0
Kuching,151,PM2.5,35,2,56,72,256,18,0,0,0,0
Quanzhou,56,PM2.5,39,3,11,47,262,8,3,8,0,0
Palembang,76,PM2.5,24,1,24,45,176,23,0,0,0,0
Santa Cruz,55,PM2.5,29,1,16,38,430,30,4,21,0,0
Geneva,67,PM2.5,10,0,19,13,108,5,0,3,0,0
Enshi,32,PM2.5,26,0,3,6,199,12,11,25,0,0
Gaziantep,130,PM2.5,15,7,46,54,807,23,0,0,0,0
Anshun,41,PM2.5,27,0,8,26,234,23,5,16,0,0
Sharjah,119,PM2.5,20,5,48,83,281,62,0,0,0,0
Colombo,55,PM2.5,32,1,12,19,101,20,0,0,0,0
Phoenix,73,PM10,4,1,17,105,526,48,23,0,0,0
Sihui,52,PM2.5,49,1,12,17,330,3,0,0,0,0
Lyon,87,PM2.5,2,1,29,34,272,24,0,0,0,0
Hanzhong,126,PM2.5,8,5,47,99,1094,21,0,0,0,0
Meerut,224,PM2.5,19,16,187,366,1088,46,29,60,1,0
Ujjain,140,PM2.5,27,2,55,225,768,38,8,22,1,0
Jiangmen,59,PM2.5,31,3,17,78,507,21,0,0,0,0
Gothenburg,70,PM2.5,28,0,22,22,125,12,0,0,0,0
Can Tho,90,PM2.5,63,2,30,36,314,2,0,0,0,0
Jinzhong,77,PM2.5,7,4,27,51,729,37,0,0,0,0
Raipur,104,PM2.5,24,12,30,65,709,12,10,17,0,0
Patiala,77,PM2.5,7,4,27,51,729,37,0,0,0,0
Varanasi,163,PM2.5,2,5,82,169,981,38,16,76,0,0
Xiangyang,114,PM2.5,24,12,45,73,565,20,0,0,0,0
Glasgow,28,O3,31,0,4,8,124,1,2,3,0,0
Zahedan,175,PM2.5,6,2,100,208,1069,36,20102,23,3786,0
Shiraz,52,PM2.5,27,0,12,18,255,21,17,37,0,0
La Laguna,20,PM2.5,21,0,5,8,91,3,0,0,0,0
Cixi,118,PM2.5,13,6,40,111,1391,29,0,0,0,0
Stockholm,54,PM2.5,22,0,9,17,381,13,0,0,0,0
Anshan,44,PM10,5,2,10,48,1020,38,76,0,0,0
Bilaspur,158,PM2.5,27,6,69,145,476,7,18,41,3,0
Auckland,42,PM2.5,20,1,10,30,64,18,0,0,0,0
Jamshedpur,176,PM2.5,44,20,96,163,1282,22,12,45,7,0
Louisville,69,PM2.5,4,0,23,47,513,38,0,0,0,0
San Jose del Monte,57,PM2.5,28,0,18,30,124,21,0,0,0,0
Yinchuan,123,PM2.5,15,4,38,143,602,25,0,0,0,0
Jilin,40,PM2.5,30,3,8,18,496,4,0,0,0,0
Kryvyi Rih,80,PM2.5,5,13,29,32,469,16,0,0,0,0
Srinagar,120,PM2.5,49,3,49,74,341,12,0,0,0,0
Yaroslavl,49,PM2.5,25,3,15,19,155,16,0,0,0,0
Batam,74,PM2.5,44,13,22,52,445,27,0,0,0,0
Ulaanbaatar,336,PM2.5,35,21,423,423,189,10,0,0,0,0
Brighton,70,PM2.5,1,1,19,31,614,7,4,18,0,0
Marseille,60,PM2.5,35,0,19,33,138,18,0,0,0,0
Feira De Santana,28,PM2.5,13,1,8,12,130,3,0,0,0,0
Makassar,69,PM2.5,30,1,23,41,175,11,0,0,0,0
Yichang,102,PM2.5,10,2,40,73,456,18,0,0,0,0
Aurangabad,120,PM2.5,6,18,38,81,838,10,2,7,5,0
Comilla,166,PM2.5,1,8,85,128,549,3,1,8,0,0
Tlaxcala,38,PM2.5,8,0,10,14,467,19,0,0,0,0
Siping,38,PM10,13,2,5,43,520,18,0,0,0,0
Qinhuangdao,167,PM2.5,11,4,94,171,763,17,16,33,3,0
Sanhe,53,PM2.5,27,0,12,25,168,31,5,15,0,0
Philadelphia,68,PM2.5,23,1,21,32,389,22,0,10,0,0
Cordoba,18,PM2.5,15,0,4,5,102,1,0,0,0,0
Qiqihaer,26,PM2.5,28,4,7,26,277,5,0,0,0,0
Xining,54,PM2.5,6,0,14,21,197,10,0,0,0,0
Mathura,198,PM2.5,2,4,175,249,1704,15,44,82,0,0
Karaj,25,O3,28,0,3,6,186,7,4,14,0,0
San Antonio,63,PM2.5,30,0,16,51,317,27,0,13,0,0
Xinmi,96,PM2.5,16,12,31,67,854,21,0,0,0,0
Calgary,63,PM2.5,30,0,16,51,317,27,0,13,0,0
Skopje,65,PM2.5,13,4,17,20,277,5,0,0,0,0
Hengyang,102,PM2.5,7,19,37,117,1502,25,0,0,0,0
Makhachkala,41,PM2.5,18,0,12,16,122,10,0,0,0,0
Daejon,34,O3,35,0,1,3,118,2,0,4,0,0
Monrovia,46,PM2.5,24,0,11,34,307,32,1,20,0,0
Tiruppur,74,PM2.5,1,5,30,44,668,37,1,58,0,0
Jingjiang,119,PM2.5,20,7,36,81,815,26,0,0,0,0
Shishi,56,PM2.5,34,3,11,51,361,9,3,8,0,0
Fuqing,93,PM2.5,29,3,32,72,221,30,5,16,0,0
Sanliurfa,133,PM2.5,17,11,47,64,935,19,0,0,0,0
Rosario,40,PM2.5,13,1,4,6,120,4,0,0,0,0
Leipzig,34,PM2.5,4,0,8,17,202,8,1,11,1,0
Agartala,167,PM2.5,1,8,91,144,556,14,1,8,0,0
Xiantao,78,PM2.5,29,3,25,71,447,15,0,0,0,0
Munich,53,PM2.5,1,2,15,18,214,6,3,0,0,0
Yichun Heilongjiang,68,PM2.5,6,4,21,72,756,17,0,0,0,0
Gaoxiong,131,PM2.5,40,2,44,93,445,52,5,21,0,0
Imphal,97,PM2.5,38,9,43,75,276,6,80,4,0,0
Daye,45,PM2.5,14,0,11,18,263,18,0,0,0,0
Ciudad Juarez,58,O3,37,5,11,17,178,20,0,0,0,0
Anyang,114,PM2.5,21,5,36,83,1155,24,0,0,0,0
Cenxi,64,PM2.5,7,2,22,36,638,9,0,0,0,0
Kananga,73,PM2.5,25,1,21,35,83,26,0,0,0,0
Kingston,54,PM2.5,3,0,16,18,135,12,0,0,0,0
Gwangju,62,PM2.5,35,3,20,26,537,19,0,0,0,0
Sangli,105,PM2.5,21,2,35,80,354,31,4,12,1,0
Suqian,106,PM2.5,28,5,40,87,515,16,0,0,0,0
Cuiaba,105,PM2.5,21,2,35,80,354,31,4,12,1,0
Jining Shandong,75,PM2.5,24,2,24,60,259,42,4,17,0,0
Medina,168,PM10,29,3,59,283,135,9,0,0,0,0
Yekaterinburg,56,PM2.5,30,1,14,27,127,40,0,0,0,0
Malaga,38,PM2.5,27,1,6,7,377,10,1,2,0,0
Abu Dhabi,99,PM2.5,44,2,35,74,133,38,0,0,0,0
Ibague,65,PM2.5,12,1,19,19,268,11,0,0,0,0
Jodhpur,182,PM2.5,6,6,146,212,214,38,73,114,8,0
Dortmund,65,PM2.5,12,1,19,19,268,11,0,0,0,0
Grande Sao Luis,36,PM2.5,14,0,8,12,90,2,0,0,0,0
Kagoshima,22,NO2,26,1,3,12,300,24,26,50,0,120
Edmonton,57,PM2.5,9,0,14,24,204,22,2,12,0,0
Cabimas,42,PM2.5,31,2,10,16,188,7,0,0,0,0
Natal,66,PM2.5,18,0,18,42,83,10,0,0,0,0
Qitaihe,27,PM2.5,11,0,8,9,126,10,0,0,0,0
Milwaukee,57,PM2.5,19,1,14,62,236,27,0,0,0,0
Catania,46,PM2.5,20,3,10,13,577,20,0,0,2,0
Samut Sakhon,151,PM2.5,4,12,60,119,978,31,0,0,0,0
Ranchi,160,PM2.5,52,21,66,108,412,21,12,50,7,0
Kathmandu,171,PM2.5,24,3,106,242,626,6,0,0,3,0
Jabalpur,171,PM2.5,20,9,94,167,777,26,4,30,0,0
Shuozhou,25,O3,28,1,6,24,126,10,1,4,0,0
Tonghua,104,PM2.5,28,8,42,62,468,9,0,0,0,0
Zhangjiakou,94,PM2.5,25,4,36,100,690,11,0,0,0,0
Huainan,94,PM2.5,25,4,36,100,690,11,0,0,0,0
Asansol,169,PM2.5,49,4,99,192,1044,18,12,49,7,0
Chaozhou,149,PM2.5,59,2,65,88,273,21,2,8,0,0
Essen,81,PM2.5,0,1,25,46,299,20,31,0,0,0
Kota,173,PM2.5,4,3,100,308,515,39,12,31,3,0
San Diego,49,PM2.5,29,0,13,25,427,19,0,6,0,0
Kharkiv,96,PM2.5,13,3,40,40,257,24,0,0,0,0
San Jose,59,PM2.5,26,1,19,34,381,25,1,17,0,0
Chon Buri,77,PM2.5,28,4,19,47,590,33,0,0,0,0
Allahabad,186,PM2.5,6,5,116,227,1472,47,5,41,1,0
Toulon,33,O3,34,0,9,15,138,10,0,0,0,0
Gwalior,206,PM2.5,5,5,168,168,642,4,4,6,0,0
Ottawa,36,PM2.5,20,0,8,20,172,14,0,0,0,0
Zurich,51,PM2.5,10,0,13,15,140,8,4,11,0,0
Belgrade,95,PM2.5,4,11,33,36,385,18,0,0,0,0
Amritsar,165,PM2.5,10,3,86,200,472,24,4,22,1,0
Joao Pessoa,39,PM2.5,18,0,9,17,85,0,0,0,0,0
Yiwu,34,PM2.5,28,0,7,31,263,21,2,12,0,0
Dresden,19,PM2.5,9,0,4,8,339,7,2,11,1,0
Queretaro,99,PM2.5,7,7,42,163,1912,12,0,0,0,0
Juiz De Fora,66,PM2.5,44,4,20,29,242,8,0,0,0,0
Taian Shandong,68,PM2.5,35,3,19,64,164,34,9,17,0,0
Pereira,68,PM2.5,10,0,16,20,254,9,0,0,0,0
Copenhagen,54,PM2.5,25,0,16,16,162,15,5,16,0,0
Udaipur,68,PM2.5,10,0,16,20,254,9,0,0,0,0
Konya,158,PM2.5,19,4,61,61,673,11,0,0,0,0
Sanmenxia,117,PM2.5,7,6,40,141,843,30,0,0,0,0
Bucaramanga,57,PM2.5,13,0,15,22,432,17,0,0,0,0
Vellore,84,PM2.5,11,4,30,64,541,30,6,15,1,0
Dhanbad,170,PM2.5,49,3,102,197,1044,18,12,49,7,0
Dongyang,33,PM2.5,41,0,9,13,166,1,0,0,0,0
Weihai,88,PM2.5,29,3,31,49,438,11,0,0,0,0
Dallas,59,PM2.5,37,0,17,34,102,21,0,7,0,0
Ganzhou,78,PM2.5,19,8,29,63,626,11,0,0,0,0
Thoothukkudi,72,PM2.5,16,3,28,28,2220,15,4,13,2,0
Adelaide,46,PM2.5,19,0,12,43,93,46,0,0,0,0
Bloemfontein,59,PM10,21,1,4,60,65,0,0,0,0,0
Hai Phong,60,PM2.5,36,8,15,29,227,4,0,0,0,0
Xinyi,67,PM2.5,22,2,21,58,231,40,10,19,0,0
Mombasa,46,PM2.5,24,2,10,17,108,2,0,0,0,0
Udon Thani,53,PM2.5,31,1,13,23,520,8,0,0,0,0
Taizhong,76,PM2.5,21,3,24,60,312,52,8,22,0,0
Jalgaon,163,PM2.5,18,23,68,96,601,19,5,18,5,0
Maceio,50,PM2.5,19,0,9,16,81,0,0,0,0,0
Hebi,97,PM2.5,24,6,38,132,1048,20,0,0,0,0
Zaoyang,106,PM2.5,24,7,41,77,599,14,0,0,0,0
Yiyang Hunan,153,PM2.5,16,7,63,128,583,24,8,32,2,0
Gaya,265,PM2.5,8,12,241,434,1573,77,11,82,3,0
Baltimore,46,PM2.5,17,0,9,16,281,28,2,16,0,0
Suweon,56,PM2.5,31,3,17,30,605,29,0,0,0,0
Samut Prakan,110,PM2.5,16,2,52,77,547,32,0,0,0,0
Joinville,64,PM2.5,20,1,23,30,66,8,0,0,0,0
Tirunelveli,68,PM2.5,14,3,23,32,1757,16,4,15,2,0
Jiaxing,108,PM2.5,12,4,33,85,777,30,0,0,0,0
Zhaodong,57,PM2.5,27,4,16,25,586,7,0,0,0,0
Kaifeng,110,PM2.5,21,3,42,119,437,22,0,0,0,0
Dengfeng,114,PM2.5,22,4,44,109,587,20,0,0,0,0
Helsinki,37,PM2.5,27,1,8,14,131,13,0,0,0,0
Matamoros,38,O3,27,0,5,15,146,3,0,0,0,0
Porto,120,PM2.5,2,2,46,62,247,18,0,0,0,0
Kitchener,23,PM10,12,2,4,20,292,17,5,20,0,0
Zhanjiang,71,PM2.5,28,7,23,56,521,10,0,0,0,0
Poza Rica de Hidalgo,63,PM2.5,12,5,19,30,272,19,0,0,0,0
Zunyi,55,PM2.5,11,6,13,28,462,10,0,0,0,0
Oujda,31,O3,33,1,3,6,111,1,0,0,0,0
Rizhao,115,PM2.5,14,13,36,148,1132,29,0,0,0,0
Santa Fe,25,PM2.5,13,0,5,8,113,4,0,0,0,0
Cuito,25,PM2.5,13,0,5,8,113,4,0,0,0,0
Orenburg,60,PM2.5,28,1,17,49,134,36,0,0,0,0
Prague,73,PM2.5,7,1,21,34,322,24,4,31,0,0
Cangzhou,146,PM2.5,13,7,59,107,760,23,0,0,0,0
Dongying,122,PM2.5,18,10,44,97,1103,23,0,0,0,0
Jiaozhou,40,PM2.5,25,0,8,33,490,22,1,12,0,0
Qom,62,PM2.5,28,1,18,32,272,9,3,14,1,0
Mianyang Sichuan,72,PM2.5,32,2,20,58,201,42,8,16,0,0
Nanchong,111,PM2.5,14,2,41,79,610,15,0,0,0,0
Fushun Liaoning,111,PM2.5,14,2,41,79,610,15,0,0,0,0
Bremen,69,PM2.5,13,0,22,33,197,17,2,13,0,0
Antalya,84,PM2.5,10,2,29,29,222,18,0,0,0,0
Bareilly,190,PM2.5,34,19,123,201,916,25,7,26,0,0
Sofia,31,PM2.5,18,5,7,16,588,6,2,0,0,0
Shiyan,77,PM2.5,17,3,26,63,509,17,0,0,0,0
Kazan,40,PM2.5,29,2,10,15,139,16,0,0,0,0
Weinan,108,PM2.5,7,12,42,149,1466,34,0,0,0,0
Ad-Dammam,151,PM2.5,39,14,53,103,173,39,0,0,0,0
Anyang,114,PM2.5,21,5,36,83,1155,24,0,0,0,0
Port Elizabeth,80,PM2.5,11,2,15,32,100,9,1,1,0,0
Ahvaz,46,PM2.5,38,1,12,12,123,2,0,0,0,0
Liuan,56,PM2.5,12,1,15,19,164,9,0,0,0,0
Kota Kinabalu,35,PM2.5,45,1,8,12,125,1,0,0,0,0
Florianopolis,71,PM2.5,20,2,24,39,57,3,0,0,0,0
Basel,49,PM2.5,1,0,12,15,170,11,3,10,0,0
Nizhniy Novgorod,66,PM2.5,18,3,22,32,161,31,0,0,0,0
Gomel,51,PM2.5,13,2,13,19,167,6,0,0,0,0
Albuquerque,78,PM10,3,1,21,111,497,38,6,36,0,0
Gaozhou,71,PM2.5,31,6,22,48,554,8,0,0,0,0
Yingkou,99,PM2.5,23,17,30,59,1489,19,0,0,0,0
Feicheng,68,PM2.5,23,1,21,32,389,22,0,10,0,0
Fes,30,O3,32,2,4,7,114,1,0,0,0,0
Meknes,29,O3,32,1,4,8,112,1,0,0,0,0
Aligarh,206,PM2.5,11,7,178,271,1562,22,69,85,2,0
Panipat,29,O3,32,1,4,8,112,1,0,0,0,0
Liuyang,35,PM2.5,27,0,7,25,148,15,5,15,0,0
Kahramanmaras,160,PM2.5,10,13,65,65,1537,46,0,0,0,0
Dublin,76,PM2.5,18,1,25,25,291,14,0,7,0,0
Irbid,64,PM2.5,29,1,18,31,268,9,4,14,1,0
Maoming,51,PM2.5,7,0,11,13,217,8,7,1,0,0
Arak,64,PM2.5,17,5,18,38,443,8,6,16,2,0
Tanger,25,O3,22,5,4,5,332,7,18,24,0,0
Tepic,29,PM2.5,22,0,8,12,242,8,0,0,0,0
Pekan Baru,64,PM2.5,43,1,18,27,285,1,0,0,0,0
Chiang Rai,117,PM2.5,8,1,50,67,340,32,0,0,0,0
Tengzhou,113,PM2.5,25,9,40,131,563,20,0,0,0,0
Guangyuan,114,PM2.5,3,1,44,75,1058,15,0,0,0,0
Leicester,52,PM2.5,28,2,8,9,237,9,2,11,0,0
Tongchuan,106,PM2.5,10,23,39,81,949,28,0,0,0,0
San Luis Potosi,67,PM2.5,17,6,22,68,1074,18,0,0,0,0
Khamis Mushayt,80,PM2.5,41,1,40,69,95,14,0,0,0,0
Mysore,79,PM2.5,7,2,28,67,395,37,5,23,1,0
Chelyabinsk,44,PM2.5,30,1,12,27,132,26,0,0,0,0
Moradabad,178,PM2.5,3,5,107,205,1466,27,7,25,0,0
Tucson,59,PM10,13,1,16,69,266,21,23,0,0,0
Barquisimeto,52,PM2.5,10,2,14,20,434,15,0,0,0,0
Imus,91,PM2.5,36,2,32,70,207,16,0,0,0,0
Durg-Bhilainagar,130,PM2.5,22,23,40,75,866,18,10,17,0,0
Villavicencio,89,PM2.5,11,1,29,29,204,8,0,0,0,0
Suzhou,68,PM2.5,29,1,20,44,161,32,0,0,0,0
Sakarya,77,PM2.5,12,19,29,29,852,15,0,0,0,0
Maracay,68,PM2.5,29,1,20,44,161,32,0,0,0,0
Shouguang,120,PM2.5,22,4,45,96,532,20,0,0,0,0
Astana,68,PM2.5,0,0,0,0,0,0,0,0,0,0
Utrecht,68,PM2.5,4,0,18,18,353,10,3,0,0,0
Zhuzhou,123,PM2.5,15,6,49,96,823,22,0,0,0,0
Rajahmundry,71,PM2.5,15,5,29,45,507,16,4,12,1,0
Ruian,56,PM2.5,14,1,14,25,262,14,0,0,0,0
Larkana,172,PM2.5,41,5,93,138,530,6,0,0,0,0
Zhenjiang Jiangsu,131,PM2.5,8,5,45,112,1032,46,0,0,0,0
Basilan City,39,PM2.5,33,0,10,15,102,0,0,0,0,0
Baoji,79,PM2.5,24,2,29,47,458,15,0,0,0,0
Valledupar,56,PM2.5,21,0,14,21,166,9,0,0,0,0
Jieyang,30,PM2.5,29,0,7,23,208,8,7,14,0,0
Chaoyang,115,PM2.5,10,6,41,110,986,15,0,0,0,0
Chifeng,73,PM2.5,22,8,25,98,530,16,0,0,0,0
Bhubaneswar,152,PM2.5,50,8,61,105,375,21,0,0,0,0
Pingdingshan Henan,152,PM2.5,50,8,61,105,375,21,0,0,0,0
Puning,45,PM2.5,35,0,11,14,152,5,0,0,0,0
Mendoza,54,PM2.5,10,1,12,32,325,30,0,0,0,0
Sukkur,162,PM2.5,38,5,72,105,559,7,0,0,0,0
Bogor,88,PM2.5,43,1,38,70,376,27,0,0,0,0
Rayong,80,PM2.5,29,1,32,55,247,32,0,0,0,0
Chiang Mai,54,PM2.5,25,1,13,32,1636,7,0,0,0,0
Kerman,83,PM2.5,13,0,29,54,703,20,3,17,0,114
Tiruchirappalli,61,PM2.5,20,4,20,32,270,18,5,29,0,0
Abeokuta,83,PM2.5,13,0,29,54,703,20,3,17,0,114
Mekele,67,PM2.5,40,0,21,35,224,0,0,0,0,0
Yongkang,95,PM2.5,39,2,36,101,251,42,3,14,0,0
Merida,38,PM2.5,38,1,10,19,167,4,0,0,0,0
Edinburgh,30,O3,31,0,2,5,124,2,2,4,0,0
Benxi,31,O3,29,3,6,9,146,3,0,0,0,0
Huaibei,96,PM2.5,24,3,37,125,279,46,5,20,0,0
Haining,23,O3,20,0,2,9,333,16,6,24,0,0
San Juan,26,PM2.5,16,0,7,20,77,0,0,0,0,0
Ryazan,54,PM2.5,21,6,16,20,169,19,0,0,0,0
Vilnius,70,PM2.5,15,4,20,27,156,24,0,14,0,0
Taishan,72,PM2.5,34,1,24,60,104,33,7,13,0,0
Jinhua,48,PM2.5,29,0,14,34,259,24,3,17,0,0
Calamba,32,PM2.5,27,2,8,13,148,4,0,0,0,0
Xiangtan Hunan,52,PM2.5,44,1,14,31,238,3,2,6,0,0
Mesa,62,PM10,4,1,11,85,591,32,23,0,0,0
Hannover,52,PM2.5,12,0,11,15,221,6,2,10,0,0
Fresno,104,PM2.5,5,0,38,76,772,41,9,34,0,341
Chuzhou,102,PM2.5,22,5,34,102,304,16,0,0,0,0
Chandigarh,128,PM2.5,11,1,43,127,804,44,51,38,5,0
Jinzhou,42,PM2.5,28,0,9,29,254,20,10,25,0,0
Islamabad,114,PM2.5,31,6,41,72,1046,17,17,36,0,0
Pingdu,35,PM2.5,27,0,7,25,148,15,5,15,0,0
Samara,52,PM2.5,32,2,11,14,128,16,0,0,0,0
Amsterdam,47,PM2.5,4,1,10,18,324,14,1,0,0,0
Da Nang,97,PM2.5,53,1,36,72,363,31,0,0,0,0
Qingzhou,144,PM2.5,56,5,55,92,379,34,4,16,0,0
Haifa,60,PM2.5,42,1,15,27,313,11,1,13,1,0
Longkou,115,PM2.5,16,4,35,98,765,23,0,0,0,0
Guilin,88,PM2.5,18,9,33,67,687,18,0,0,0,0
Naberezhnye Tchelny,31,PM2.5,19,2,7,12,168,21,0,0,0,0
Astrakhan,30,PM2.5,15,0,8,16,122,10,0,0,0,0
Santa Marta,55,PM2.5,30,1,14,26,101,5,0,0,0,0
Mexicali,83,PM2.5,9,0,28,70,459,51,44,29,0,0
Ambon,19,PM2.5,14,0,5,8,93,0,0,0,0,0
Bellary,75,PM2.5,23,5,32,48,653,11,39,52,0,0
Ufa,58,PM2.5,25,1,16,30,136,45,0,0,0,0
Rostov-on-Don,77,PM2.5,10,2,25,35,192,26,0,0,0,0
